ccclastupdated,application_status,license_type,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,approved_license_stages,commence_operations_date,license_status,license_number,business_legal_name,premise_city,establishment_zipcode,business_email,business_phone,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,issue_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,expiration_date,pmt_amount,lic_fee_amount,premise_zip_code,town,premise_county,county_lat,county_long,region,cccupdatedate,establishment_address_2,establishment_state,premise_latitude,premise_longitude,approved_se_number,business_dba_name,premise_state,licensing_authority_id,licensing_authority,business_structure,business_owner_name,parcel_number,business_image_url,business_website
11/27/2023,APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282487,Aura Cannabis Company LLC,Fall River,2720.0,,,320 Airport Road,,Fall River,MA,2720,POINT (-71.102131 41.778329),POINT (-71.116333 41.7526289),20 Development Street,,Fall River,MA,2721,83-3918824,MRN282487,Tue Jun 14 2022 12:01:18 GMT-0400 (Eastern Daylight Time),Thu Oct 17 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,,Tue Mar 12 2019 13:38:31 GMT-0400 (Eastern Daylight Time),Fri Jun 17 2022 11:44:27 GMT-0400 (Eastern Daylight Time),Thu Aug 11 2022 11:47:11 GMT-0400 (Eastern Daylight Time),Tue Aug 30 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 30 2023 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,2720.0,Fall River,Bristol,41.778329,-71.102131,Southeast and Cape,11/27/2023,,MA,41.752629,-71.116334,,Aura Cannabis Company LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283168,"Union Twist, Inc.",Newton,2461.0,,,630 Worcester Road,,Framingham,MA,1702,POINT (-71.275566 42.459085),POINT (-71.210211 42.3308230),"One International Place, Suite 3700",C/O Prince Lobel Tye LLP,Boston,MA,2110,83-3883936,MRN283168,Wed May 27 2020 15:46:02 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:19:50 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Not a DBE,,,,Thu Dec 05 2019 13:43:20 GMT-0500 (Eastern Standard Time),Thu Aug 06 2020 07:37:18 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 14:00:11 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Sep 18 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2461.0,Newton Highlands,Middlesex,42.459085,-71.275566,,11/27/2023,,MA,42.330823,-71.210212,,"Union Twist, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284652,"Kur Retailers, LLC",Springfield,1109.0,,,46 Moore St,,E. Longmeadow,MA,1028,POINT (-72.571312 42.12756),POINT (-72.526483 42.1308229),2611 Woodruff Rd,,Spokane,WA,99206,86-2696634,MRN284652,Thu Apr 20 2023 14:02:26 GMT-0400 (Eastern Daylight Time),Thu Jun 23 2022 10:45:32 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,,Fri May 06 2022 13:52:37 GMT-0400 (Eastern Daylight Time),Thu Sep 07 2023 10:05:05 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 12:52:22 GMT-0400 (Eastern Daylight Time),Thu Oct 19 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Oct 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1109.0,Springfield,Hampden,42.12756,-72.571312,Western MA,11/27/2023,,MA,42.130823,-72.526484,,"Kur Retailers, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,10/19/2021,COMPLETE,MR282037,Herbal Pathways,Pittsfield,1201.0,,,1315 East Street,,Pittsfield,MA,1201,POINT (-73.209889 42.396128),POINT (-73.221252 42.4539770),10 West Street,,Allenstown,NH,3275,82-4547914,MRN282037,Tue Dec 10 2019 14:29:17 GMT-0500 (Eastern Standard Time),Fri May 03 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Jan 14 2020 10:43:38 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Not a DBE,,,Fri Sep 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Nov 09 2018 15:36:41 GMT-0500 (Eastern Standard Time),Wed Sep 18 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:25:09 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Feb 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,1201.0,Pittsfield,Berkshire,42.396128,-73.209889,Western MA,11/27/2023,,MA,42.453977,-73.221252,,Herbal Pathways,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,6/28/2022,COMPLETE,MR282961,"Cosmopolitan Dispensary, Inc.",Fall River,2720.0,,,82 Hartwell Street,,Fall River,MA,2720,POINT (-71.102131 41.778329),POINT (-71.153160 41.6983639),60 Rock Street,,Fall River,MA,2720,84-2360365,MRN282961,Fri Sep 11 2020 12:37:53 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 15:04:39 GMT-0400 (Eastern Daylight Time),Fri Nov 20 2020 18:49:28 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Not a DBE,,,Thu May 12 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Aug 29 2019 17:36:41 GMT-0400 (Eastern Daylight Time),Thu Sep 17 2020 11:04:45 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:18:55 GMT-0500 (Eastern Standard Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 20 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,2720.0,Fall River,Bristol,41.778329,-71.102131,Southeast and Cape,11/27/2023,,MA,41.698364,-71.153161,,"Cosmopolitan Dispensary, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284123,"Flying Goose, LLC",Douglas,1516.0,,,286 Webster Street,,Douglas,MA,1516,POINT (-71.840209 42.329642),POINT (-71.815540 42.0546750),286 Webster Street,,Douglas,MA,1516,84-4550231,MRN284123,Mon Sep 13 2021 15:51:28 GMT-0400 (Eastern Daylight Time),Fri Jul 30 2021 09:46:05 GMT-0400 (Eastern Daylight Time),Mon Jun 06 2022 09:15:31 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Not a DBE,,,,Wed Feb 24 2021 10:00:10 GMT-0500 (Eastern Standard Time),Tue Oct 05 2021 15:28:57 GMT-0400 (Eastern Daylight Time),Thu Jan 20 2022 15:33:11 GMT-0500 (Eastern Standard Time),Mon Jun 06 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jun 06 2023 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1516.0,Douglas,Worcester,42.329642,-71.840209,Central MA,11/27/2023,,MA,42.054675,-71.815541,,"Flying Goose, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283727,Littleton Apothecary LLC,Littleton,1460.0,,,"160 Ayer Road, Suite 4",,Littleton,MA,1460,POINT (-71.275566 42.459085),POINT (-71.521762 42.5483789),43 Starr Hill,,Littleton,MA,1460,83-4267906,MRN283727,Tue Aug 11 2020 20:09:43 GMT-0400 (Eastern Daylight Time),Tue Aug 11 2020 14:10:26 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 16:17:05 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Woman-Owned Business,,,,Thu Aug 06 2020 14:48:52 GMT-0400 (Eastern Daylight Time),Thu Aug 13 2020 12:59:50 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 14:24:12 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Nov 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,1460.0,Littleton,Middlesex,42.459085,-71.275566,Central MA,11/27/2023,,MA,42.548379,-71.521763,,Littleton Apothecary LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,9/8/2022,COMPLETE,MR284511,"The Heirloom Collective, Inc.",Bernardston,1337.0,,,38 Arbor Way,,North Easton,MA,2356,POINT (-72.573941 42.587072),POINT (-72.537542 42.6694710),38 Arbor Way,,North Easton,MA,2356,47-5460213,MRN284511,Tue Mar 01 2022 22:08:51 GMT-0500 (Eastern Standard Time),Tue Feb 15 2022 12:19:24 GMT-0500 (Eastern Standard Time),Mon May 16 2022 18:51:16 GMT-0400 (Eastern Daylight Time),True,no,,,,,APPROVED,RP201869,,Not a DBE,,,Thu Aug 11 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:05:17 GMT-0500 (Eastern Standard Time),Fri Mar 11 2022 10:25:19 GMT-0500 (Eastern Standard Time),Thu May 12 2022 14:10:17 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu May 16 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1337.0,Bernardston,Franklin,42.587072,-72.573941,Western MA,11/27/2023,,MA,42.669471,-72.537543,,"The Heirloom Collective, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,2/27/2020,COMPLETE,MR281402,Slang LLC,Pittsfield,1201.0,,,2 Larch St,,Pittsfield,MA,1201,POINT (-73.209889 42.396128),POINT (-73.209958 42.4586880),392 Merrill Rd.,,Pittsfield,MA,1201,83-0662212,MRN281402,Fri Jan 18 2019 12:09:01 GMT-0500 (Eastern Standard Time),Mon Dec 17 2018 00:00:00 GMT-0500 (Eastern Standard Time),Tue Mar 12 2019 13:24:52 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Nov 07 2019 03:00:00 GMT-0500 (Eastern Standard Time),Tue May 08 2018 10:54:16 GMT-0400 (Eastern Daylight Time),Thu Feb 07 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 07 2019 16:10:01 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Tue Mar 12 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,1201.0,Pittsfield,Berkshire,42.396128,-73.209889,Western MA,11/27/2023,,MA,42.458688,-73.209959,,Slang LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,4/14/2023,COMPLETE,MR281597,Tree Market Taunton LLC,Taunton,2780.0,,,7613 Overlake Drive W,,Medina,WA,98039,POINT (-71.102131 41.778329),POINT (-71.067136 41.905459),7613 Overlake Drive W,,Medina,WA,98039,84-2123286,MRN281597,Fri Mar 06 2020 14:38:01 GMT-0500 (Eastern Standard Time),Wed Jan 22 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri Oct 02 2020 10:27:22 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Jun 14 2018 16:38:16 GMT-0400 (Eastern Daylight Time),Thu Mar 12 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 16:41:29 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Nov 18 2024 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,2780.0,Taunton,Bristol,41.778329,-71.102131,Southeast and Cape,11/27/2023,,MA,41.905459,-71.067136,,Tree Market Taunton LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284150,Theory Wellness Inc.,Medford,2155.0,,,162 Mystic Ave,,Medford,MA,2155,POINT (-71.275566 42.459085),POINT (-71.104564 42.4097950),38 Montvale Ave,#210,Stoneham,MA,2180,47-5615911,MRN284150,Mon Nov 14 2022 12:19:30 GMT-0500 (Eastern Standard Time),Tue Aug 02 2022 09:21:54 GMT-0400 (Eastern Daylight Time),,True,no,,,,,APPROVED,RP201916,RP201916,Not a DBE,,,,Thu Mar 11 2021 12:13:58 GMT-0500 (Eastern Standard Time),Fri Dec 02 2022 14:51:44 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 15:32:54 GMT-0400 (Eastern Daylight Time),Tue Apr 25 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Apr 25 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2155.0,Medford,Middlesex,42.459085,-71.275566,Northeast,11/27/2023,,MA,42.409795,-71.104565,,Theory Wellness Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,COMMENCE OPS,COMMENCE OPS,10/4/2023,COMPLETE,MR283332,Low key LLC,Boston,2124.0,,,1601 Blue Hill Avenue suite 201,,boston,MA,2126,POINT (-71.073493 42.334948),POINT (-71.072001 42.2916390),1601 Blue Hill Ave suite 201,,Boston,MA,2126,84-5188219,MRN283332,Wed Apr 21 2021 18:38:50 GMT-0400 (Eastern Daylight Time),Tue Jun 23 2020 16:27:09 GMT-0400 (Eastern Daylight Time),Thu Jul 15 2021 18:09:03 GMT-0400 (Eastern Daylight Time),True,yes,EE202286,APPROVED,EE202286,EE202286,,,,Not a DBE,,,Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Mar 05 2020 15:16:31 GMT-0500 (Eastern Standard Time),Mon May 03 2021 09:53:03 GMT-0400 (Eastern Daylight Time),Thu Jul 15 2021 16:36:37 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jul 15 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,5000.0,2124.0,Boston,Suffolk,42.334948,-71.073493,Metro Boston,11/27/2023,,MA,42.291639,-71.072001,,Low key LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR281755,Fairway Botanicals Inc.,Boston,2131.0,,,882-884 South St,,Roslindale,MA,2131,POINT (-71.073493 42.334948),POINT (-71.134319 42.2885879),16 Fairview St,,Roslindale,MA,2131,83-3656519,MRN281755,Wed May 25 2022 11:32:06 GMT-0400 (Eastern Daylight Time),Wed May 05 2021 11:44:28 GMT-0400 (Eastern Daylight Time),Tue Aug 02 2022 07:08:06 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Not a DBE,,,,Sat Jul 28 2018 21:38:26 GMT-0400 (Eastern Daylight Time),Fri Jun 10 2022 10:59:22 GMT-0400 (Eastern Daylight Time),Thu Jul 14 2022 12:04:54 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Aug 02 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2131.0,Roslindale,Suffolk,42.334948,-71.073493,,11/27/2023,,MA,42.288588,-71.134319,,Fairway Botanicals Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284380,RaÃ­ces on the Hill LLC,Boston,2120.0,,,123 Terrace Street,,Boston,MA,2120,POINT (-71.073493 42.334948),POINT (-71.098500 42.3280389),123 Terrace Street,,Boston,MA,2120,83-4706346,MRN284380,Wed May 17 2023 16:41:52 GMT-0400 (Eastern Daylight Time),Fri Mar 11 2022 11:49:08 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,,Thu Aug 26 2021 08:15:52 GMT-0400 (Eastern Daylight Time),Tue May 30 2023 08:14:46 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 15:39:20 GMT-0400 (Eastern Daylight Time),Fri Sep 29 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Sep 29 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2120.0,Boston,Suffolk,42.334948,-71.073493,Metro Boston,11/27/2023,,MA,42.328039,-71.098501,,RaÃ­ces on the Hill LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,11/1/2019,COMPLETE,MR282205,"Commcan, Inc.",Millis,2054.0,,,1525 Main Street,,Millis,MA,2054,POINT (-71.15444 42.199156),POINT (-71.387539 42.158175),730 Main Street Suite 2A,,MILLIS,MA,2054,47-4619040,MRN282205,Tue Apr 09 2019 17:57:43 GMT-0400 (Eastern Daylight Time),Wed Mar 06 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri May 31 2019 16:02:04 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201907,RPA201907,Not a DBE,,,Thu Oct 10 2019 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Dec 19 2018 10:03:50 GMT-0500 (Eastern Standard Time),Wed Apr 17 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu May 30 2019 13:54:12 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Aug 03 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,2054.0,Millis,Norfolk,42.199156,-71.15444,Central MA,11/27/2023,,MA,42.158175,-71.387539,,"Commcan, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/11/2021,COMPLETE,MR283040,"Turning Leaf Centers Northampton, LLC",Northampton,1060.0,,,261 King Street,,Northampton,MA,1060,POINT (-72.62073 42.322256),POINT (-72.633972 42.3313800),PO Box 1328,,East Otis,MA,1029,00-1403270,MRN283040,Tue Jun 30 2020 13:02:34 GMT-0400 (Eastern Daylight Time),Wed Mar 04 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,,,,Not a DBE,,,Thu Feb 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Wed Oct 09 2019 14:56:14 GMT-0400 (Eastern Daylight Time),Tue Jul 07 2020 11:24:20 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:56:33 GMT-0400 (Eastern Daylight Time),Thu Sep 15 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Dec 18 2023 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,1060.0,Northampton,Hampshire,42.322256,-72.62073,Western MA,11/27/2023,,MA,42.33138,-72.633972,,"Turning Leaf Centers Northampton, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284245,Dr.Greenthumb Greenfield LLC,Greenfield,1013.0,,,220-228 Main Street,,Greenfield,MA,1301,POINT (-72.571312 42.12756),POINT (-72.602445 42.5881899),19 Oak lane,,Douglaston,NY,11363,87-1767941,MRN284245,Thu Dec 16 2021 11:54:53 GMT-0500 (Eastern Standard Time),Tue Nov 23 2021 10:57:21 GMT-0500 (Eastern Standard Time),Tue Mar 22 2022 11:41:57 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Minority-Owned Business,,,,Sun May 16 2021 15:22:54 GMT-0400 (Eastern Daylight Time),Fri Dec 17 2021 11:52:23 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:55:13 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1013.0,Chicopee,Hampden,42.12756,-72.571312,Western MA,11/27/2023,,MA,42.58819,-72.602445,,Dr.Greenthumb Greenfield LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282202,Terrasol LLC,Brockton,2301.0,,,702 N Montello St.,,Brockton,MA,2301,POINT (-70.818958 41.978877),POINT (-71.019726 42.1019319),702 N Montello St.,,Brockton,MA,2301,82-0949008,MRN282202,Thu Dec 10 2020 15:16:59 GMT-0500 (Eastern Standard Time),Tue Jun 02 2020 16:08:47 GMT-0400 (Eastern Daylight Time),Tue May 18 2021 12:46:59 GMT-0400 (Eastern Daylight Time),True,yes,SE303509,,,,,,,Not a DBE,,,,Tue Dec 18 2018 11:57:59 GMT-0500 (Eastern Standard Time),Thu Oct 22 2020 10:10:38 GMT-0400 (Eastern Daylight Time),Thu Jan 14 2021 15:44:33 GMT-0500 (Eastern Standard Time),Tue May 18 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed May 18 2022 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,1500.0,2301.0,Brockton,Plymouth,41.978877,-70.818958,Southeast and Cape,11/27/2023,,MA,42.101932,-71.019726,SE303509,Terrasol LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/3/2021,COMPLETE,MR282032,"Evergreen Strategies, LLC",North Adams,1247.0,,,52 Whispering Way,,Stow,MA,1775,POINT (-73.209889 42.396128),POINT (-73.142037 42.6982319),52 Whispering Way,,Stow,MA,1775,82-5252215,MRN282032,Mon Dec 09 2019 14:03:26 GMT-0500 (Eastern Standard Time),Fri Jul 26 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Apr 06 2020 10:06:59 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Feb 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 07 2018 18:33:53 GMT-0500 (Eastern Standard Time),Mon Oct 07 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:22:12 GMT-0500 (Eastern Standard Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed May 15 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1247.0,North Adams,Berkshire,42.396128,-73.209889,Western MA,11/27/2023,,MA,42.698232,-73.142037,,"Evergreen Strategies, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,Expedited Review - Two or More,Expedited,Two or More,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284542,Ember Gardens Cape Cod LLC,Orleans,2653.0,,,41 Route 6A,,Orleans,MA,2653,POINT (-70.301811 41.698999),POINT (-69.984616 41.7931689),254 Newhill Avenue,,Somerset,MA,2726,86-2585894,MRN284542,Wed Feb 16 2022 13:24:05 GMT-0500 (Eastern Standard Time),Tue Feb 08 2022 13:57:54 GMT-0500 (Eastern Standard Time),Tue Jul 05 2022 13:48:36 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Minority-Owned Business | Woman-Owned Business,,,,Wed Dec 22 2021 12:31:25 GMT-0500 (Eastern Standard Time),Fri Mar 04 2022 09:13:40 GMT-0500 (Eastern Standard Time),Thu May 12 2022 14:10:00 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2653.0,Orleans,Barnstable,41.698999,-70.301811,Southeast and Cape,11/27/2023,,MA,41.793169,-69.984616,,Ember Gardens Cape Cod LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
11/27/2023,APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,7/23/2021,COMPLETE,MR281679,"Herbology Group, Inc.",Easthampton,1027.0,,,82 Wendell Ave,Suite 100,Pittsfield,MA,1201,POINT (-72.62073 42.322256),POINT (-72.663178 42.2846669),9 Nutmeg Lane,,Sandy Hook,CT,6482,81-4397799,MRN281679,Fri Sep 07 2018 15:04:03 GMT-0400 (Eastern Daylight Time),Mon Aug 27 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Dec 19 2018 09:23:00 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201924,RP201924,Not a DBE,,,Thu Jun 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jul 02 2018 10:31:58 GMT-0400 (Eastern Daylight Time),Wed Sep 12 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Dec 14 2018 11:56:35 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Jan 21 2024 03:00:00 GMT-0500 (Eastern Standard Time),300.0,5000.0,1027.0,Easthampton,Hampshire,42.322256,-72.62073,Western MA,11/27/2023,,MA,42.284667,-72.663178,,"Herbology Group, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
