application_status,license_type,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,approved_license_stages,commence_operations_date,license_status,license_number,business_legal_name,premise_city,establishment_state,establishment_zipcode,premise_latitude,premise_longitude,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,issue_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,expiration_date,establishment_address,establishment_address_2,establishment_county,pmt_amount,lic_fee_amount,premise_zip_code,town,premise_county,county_lat,county_long,region,cccupdatedate,business_dba_name,premise_state,licensing_authority_id,licensing_authority,business_structure,business_email,business_owner_name,parcel_number,business_image_url,business_website,business_phone
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC282198,"HVV Massachusetts, Inc.",Newburyport,MA,1950.0,42.801045,-70.8923,2 Opportunity Way,,Newburyport,MA,1950.0,POINT (-70.970827 42.635475),POINT (-70.892300 42.8010450),39 Country Club Road,,Ipswich,MA,1938.0,12-1234567,MCN282198,Fri Sep 20 2019 17:36:33 GMT-0400 (Eastern Daylight Time),Mon Jun 24 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Jan 28 2020 15:59:27 GMT-0500 (Eastern Standard Time),True,,,,,,,,RP201813,Not a DBE,Indoor,"Tier 04: 20,001 to 30,000 sq. ft",,Mon Jun 10 2019 10:14:41 GMT-0400 (Eastern Daylight Time),Thu Oct 03 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 07 2019 13:41:22 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Tue Feb 13 2024 03:00:00 GMT-0500 (Eastern Standard Time),2 Opportunity Way,,Essex County,600.0,20000.0,1950.0,Newburyport,Essex,42.635475,-70.970827,Northeast,9/5/2023,"HVV Massachusetts, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,COMMENCE OPS,10/3/2022,COMPLETE,MC282665,"Green Theory Cultivation, LLC",Lee,MA,1238.0,42.278658,-73.257086,845 Pleasant Street,,Lee,MA,1238.0,POINT (-73.209889 42.396128),POINT (-73.257086 42.278658),41 Pine Ridge Road,,Eastman,GA,31023.0,83-1813923,MCN282665,Fri May 15 2020 10:46:37 GMT-0400 (Eastern Daylight Time),Tue Mar 03 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri Aug 14 2020 12:19:31 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Minority-Owned Business,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",Thu Apr 07 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Feb 26 2020 16:20:47 GMT-0500 (Eastern Standard Time),Thu May 21 2020 11:08:33 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 13:57:10 GMT-0400 (Eastern Daylight Time),Thu Aug 11 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Sep 18 2023 04:00:00 GMT-0400 (Eastern Daylight Time),845 Pleasant St,,Berkshire County,400.0,2500.0,1238.0,Lee,Berkshire,42.396128,-73.209889,Western MA,9/5/2023,"Green Theory Cultivation, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,12/9/2020,COMPLETE,MC281505,"Central Ave Compassionate Care, Inc.",Ayer,MA,1432.0,42.558975,-71.583742,31 Central Ave,,Ayer,MA,1432.0,POINT (-71.275566 42.459085),POINT (-71.583742 42.5589749),31 Central Ave,,Ayer,MA,1432.0,46-2786590,MCN281505,Wed Aug 15 2018 14:44:40 GMT-0400 (Eastern Daylight Time),Tue Jul 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Oct 10 2018 11:40:46 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201835,RPA201835,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",Thu May 30 2019 04:00:00 GMT-0400 (Eastern Daylight Time),Thu May 31 2018 09:16:55 GMT-0400 (Eastern Daylight Time),Tue Aug 21 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Sep 20 2018 15:58:39 GMT-0400 (Eastern Daylight Time),Thu Oct 14 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Oct 15 2022 04:00:00 GMT-0400 (Eastern Daylight Time),31 Central Ave,,Middlesex County,200.0,1250.0,1432.0,Ayer,Middlesex,42.459085,-71.275566,Central MA,9/5/2023,"Central Ave Compassionate Care, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,9/4/2020,COMPLETE,MR282730,"Apothca, Inc.",Arlington,MA,2476.0,42.424408,-71.184719,99 Development Rd,,Fitchburg,MA,1420.0,POINT (-71.275566 42.459085),POINT (-71.184719 42.424408),99 Development Rd,,Fitchburg,MA,1420.0,81-4591516,MRN282730,Wed Dec 11 2019 11:44:57 GMT-0500 (Eastern Standard Time),Tue Jun 25 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Feb 07 2020 11:06:49 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201880,RPA201880,Not a DBE,,,Thu Aug 06 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed May 22 2019 16:07:19 GMT-0400 (Eastern Daylight Time),Wed Dec 11 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 09:06:26 GMT-0500 (Eastern Standard Time),Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Feb 10 2024 03:00:00 GMT-0500 (Eastern Standard Time),1386 Massachusetts Ave,,Middlesex County,300.0,10000.0,2476.0,Arlington,Middlesex,42.459085,-71.275566,Northeast,9/5/2023,"Apothca, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Cultivator,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283233,Prime Tree LLC,Salem,MA,1970.0,42.495029,-70.925458,4 Technology Way,,Salem,MA,1970.0,POINT (-70.970827 42.635475),POINT (-70.925458 42.4950290),226 South Main Street,,Fall River,MA,2721.0,86-1560845,MCN283233,Mon Nov 29 2021 14:53:24 GMT-0500 (Eastern Standard Time),Mon Aug 23 2021 19:45:08 GMT-0400 (Eastern Daylight Time),,True,yes,EE202151,,,EE202151,,,,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,Thu Dec 10 2020 13:12:37 GMT-0500 (Eastern Standard Time),Fri Dec 03 2021 11:15:39 GMT-0500 (Eastern Standard Time),Thu Jan 20 2022 15:44:19 GMT-0500 (Eastern Standard Time),Mon Aug 22 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Aug 22 2023 04:00:00 GMT-0400 (Eastern Daylight Time),4 Technology Way,,Essex County,,2500.0,1970.0,Salem,Essex,42.635475,-70.970827,Northeast,9/5/2023,Prime Tree LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,2/4/2021,COMPLETE,MR281426,"Health Circle, Inc.",Rockland,MA,2370.0,42.164783,-70.902398,21 Commerce Road,,Rockland,MA,2370.0,POINT (-70.818958 41.978877),POINT (-70.902398 42.164783),44 Amys Way,,Scitute,MA,2066.0,47-4634005,MRN281426,Wed Dec 12 2018 11:09:55 GMT-0500 (Eastern Standard Time),Wed Dec 05 2018 00:00:00 GMT-0500 (Eastern Standard Time),Fri Jul 19 2019 09:48:20 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201911,RP201911,Not a DBE,,,Thu Jan 14 2021 03:00:00 GMT-0500 (Eastern Standard Time),Tue May 15 2018 14:44:03 GMT-0400 (Eastern Daylight Time),Fri Dec 21 2018 00:00:00 GMT-0500 (Eastern Standard Time),Mon Apr 29 2019 11:52:00 GMT-0400 (Eastern Daylight Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Feb 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),21 Commerce Rd,,Plymouth County,300.0,5000.0,2370.0,Rockland,Plymouth,41.978877,-70.818958,Southeast and Cape,9/5/2023,"Health Circle, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,8/12/2021,COMPLETE,MC281949,"Berkshire Welco, LLC",Sheffield,MA,1257.0,42.085035,-73.344912,264 Main St.,3rd Floor,Great Barrington,MA,1230.0,POINT (-73.209889 42.396128),POINT (-73.344911 42.0850349),264 Main St.,3rd Floor,Great Barringtin,MA,1230.0,82-4943268,MCN281949,Tue Dec 03 2019 13:18:40 GMT-0500 (Eastern Standard Time),Thu Sep 12 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Jan 15 2020 20:44:34 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Not a DBE,Outdoor,"Tier 08: 60,001 to 70,000 sq. ft",Thu Nov 19 2020 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jan 28 2019 16:07:33 GMT-0500 (Eastern Standard Time),Fri Nov 01 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:22:40 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Feb 04 2024 03:00:00 GMT-0500 (Eastern Standard Time),93 Ashley Falls Rd,,Berkshire County,300.0,17500.0,1257.0,Sheffield,Berkshire,42.396128,-73.209889,Western MA,9/5/2023,"Berkshire Welco, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,COMMENCE OPS,12/2/2022,COMPLETE,MR284261,"Rooted In, LLC",Boston,MA,2115.0,42.348759,-71.086431,331 Newbury St,,Boston,MA,2115.0,POINT (-71.073493 42.334948),POINT (-71.086431 42.3487590),22 Warren St,,Boston,MA,2119.0,83-3790969,MRN284261,Fri Nov 12 2021 13:41:46 GMT-0500 (Eastern Standard Time),Mon Oct 25 2021 15:16:25 GMT-0400 (Eastern Daylight Time),Tue Mar 01 2022 13:31:09 GMT-0500 (Eastern Standard Time),True,yes,SE306235,,,,,,,Not a DBE,,,Thu Nov 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Wed May 26 2021 19:00:40 GMT-0400 (Eastern Daylight Time),Fri Dec 03 2021 11:25:31 GMT-0500 (Eastern Standard Time),Mon Feb 14 2022 16:25:13 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Mar 01 2024 03:00:00 GMT-0500 (Eastern Standard Time),331 Newbury St,,Suffolk County,,5000.0,2115.0,Boston,Suffolk,42.334948,-71.073493,Metro Boston,9/5/2023,"Rooted In, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Third Party Marijuana Transporter,General Applicant,General Applicant,General Applicant,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MT281667,Atlas Marketplace & Delivery LLC dba Plymouth Armor Group,Belchertown,MA,1007.0,42.212794,-72.347309,44 Depot Street,Unit C,Belchertown,MA,1007.0,POINT (-72.62073 42.322256),POINT (-72.347308 42.2127940),14 Apollo 11 Road,Unit 2,Plymouth,MA,2360.0,82-4630434,MTN281667,Thu Nov 17 2022 17:03:24 GMT-0500 (Eastern Standard Time),Mon May 16 2022 12:28:07 GMT-0400 (Eastern Daylight Time),Fri Mar 10 2023 13:46:11 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Not a DBE,,,Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 17 2021 13:43:30 GMT-0400 (Eastern Daylight Time),Fri Jan 13 2023 11:10:41 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 12:31:48 GMT-0500 (Eastern Standard Time),Fri Mar 10 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Mar 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),44 Depot St,Unit C,Hampshire County,1500.0,5000.0,1007.0,Belchertown,Hampshire,42.322256,-72.62073,Western MA,9/5/2023,Atlas Marketplace & Delivery LLC dba Plymouth Armor Group,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,4/14/2023,COMPLETE,MR281597,Tree Market Taunton LLC,Taunton,MA,2780.0,41.905459,-71.067136,7613 Overlake Drive W,,Medina,WA,98039.0,POINT (-71.102131 41.778329),POINT (-71.067136 41.905459),7613 Overlake Drive W,,Medina,WA,98039.0,84-2123286,MRN281597,Fri Mar 06 2020 14:38:01 GMT-0500 (Eastern Standard Time),Wed Jan 22 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri Oct 02 2020 10:27:22 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Jun 14 2018 16:38:16 GMT-0400 (Eastern Daylight Time),Thu Mar 12 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 16:41:29 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Nov 18 2023 03:00:00 GMT-0500 (Eastern Standard Time),9 Cape Rd,,Bristol County,300.0,10000.0,2780.0,Taunton,Bristol,41.778329,-71.102131,Southeast and Cape,9/5/2023,Tree Market Taunton LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281861,"DMA Holdings (MA), LLC",Dudley,MA,1571.0,42.041334,-71.888422,35 Chase Avenue,,Dudley,MA,1571.0,POINT (-71.840209 42.329642),POINT (-71.888422 42.0413339),703 Beacon park,,Webster,MA,1570.0,84-2453548,MPN281861,Thu Jul 30 2020 14:50:03 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:18:09 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Not a DBE,,,,Sun Mar 22 2020 21:40:20 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 11:22:54 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 13:00:34 GMT-0400 (Eastern Daylight Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Jan 25 2024 03:00:00 GMT-0500 (Eastern Standard Time),35 Chase Ave,,Worcester County,1500.0,10000.0,1571.0,Dudley,Worcester,42.329642,-71.840209,Central MA,9/5/2023,"DMA Holdings (MA), LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR283919,"BOATHOUSE STORE, LLC",Webster,MA,1570.0,42.077702,-71.861243,4 Town Forest Road,Unit A,Webster,MA,1570.0,POINT (-71.840209 42.329642),POINT (-71.861243 42.0777020),PO Box 1210,,Webster,MA,1570.0,85-4021893,MRN283919,Fri Feb 12 2021 12:23:23 GMT-0500 (Eastern Standard Time),Wed Jan 20 2021 15:56:11 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,,Fri Nov 27 2020 09:40:18 GMT-0500 (Eastern Standard Time),Fri Feb 26 2021 13:06:26 GMT-0500 (Eastern Standard Time),Fri Apr 16 2021 13:49:46 GMT-0400 (Eastern Daylight Time),,,4 Town Forest Rd,Unit A,Worcester County,1500.0,,1570.0,Webster,Worcester,42.329642,-71.840209,Central MA,9/5/2023,"BOATHOUSE STORE, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5962,C Samuel LLC,,,,,,63 Downey Road,,Brockton,MA,2302.0,,,63 Downey Road,,Brockton,MA,2302.0,87-2898119,PMDA5962,Mon Feb 28 2022 18:46:50 GMT-0500 (Eastern Standard Time),Tue Feb 22 2022 13:47:19 GMT-0500 (Eastern Standard Time),,True,,SE305687,,,,,,,Not a DBE,,,,Thu Nov 18 2021 10:25:43 GMT-0500 (Eastern Standard Time),Fri Mar 04 2022 14:34:12 GMT-0500 (Eastern Standard Time),Fri Mar 04 2022 14:34:21 GMT-0500 (Eastern Standard Time),Fri Mar 04 2022 03:00:00 GMT-0500 (Eastern Standard Time),Mon Mar 04 2024 03:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,8/14/2023,C Samuel LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/9/2020,COMPLETE,MC281258,"253 Organic, LLC",Montague,MA,1376.0,42.59029,-72.527306,253 Millers Falls Road,,Turners Falls,MA,1376.0,POINT (-72.573941 42.587072),POINT (-72.527305 42.5902900),c/o The Wagner Law Group,"99 Summer Street, 13th floor",Boston,MA,2110.0,82-4664662,MCN281258,Thu Sep 06 2018 16:59:35 GMT-0400 (Eastern Daylight Time),Tue Jul 31 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 18 2018 14:45:49 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",Thu Nov 07 2019 03:00:00 GMT-0500 (Eastern Standard Time),Tue Apr 17 2018 17:19:13 GMT-0400 (Eastern Daylight Time),Tue Sep 11 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 04 2018 15:22:03 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Oct 25 2023 04:00:00 GMT-0400 (Eastern Daylight Time),253 Millers Falls Rd,P.O. Box 253,Franklin County,600.0,7500.0,1376.0,Turners Falls,Franklin,42.587072,-72.573941,,9/5/2023,"253 Organic, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/2/2022,COMPLETE,MR282974,"Community Care Collective, Inc.",Billerica,MA,1862.0,42.557682,-71.299687,4 Republic Road,,Billerica,MA,1862.0,POINT (-71.275566 42.459085),POINT (-71.299687 42.557682),37 Spartan Arrow Road,,Littleton,MA,1460.0,83-2714413,MRN282974,Thu Mar 19 2020 15:00:58 GMT-0400 (Eastern Daylight Time),Tue Feb 25 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Jun 04 2020 17:23:12 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Feb 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Wed Sep 04 2019 11:30:00 GMT-0400 (Eastern Daylight Time),Fri Mar 27 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:10:32 GMT-0400 (Eastern Daylight Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jun 04 2024 04:00:00 GMT-0400 (Eastern Daylight Time),4 Republic Rd,,Middlesex County,300.0,10000.0,1862.0,North Billerica,Middlesex,42.459085,-71.275566,,9/5/2023,"Community Care Collective, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282885,"LMCC, LLC",Berkley,MA,2779.0,41.838788,-71.014369,128 Myricks Street,,Berkley,MA,2779.0,POINT (-71.102131 41.778329),POINT (-71.014369 41.8387880),8 Bartlett Way,,Waltham,MA,2452.0,84-1976891,MRN282885,Sat May 09 2020 19:03:39 GMT-0400 (Eastern Daylight Time),Thu Oct 17 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Minority-Owned Business | Woman-Owned Business,,,,Wed Jul 24 2019 18:06:42 GMT-0400 (Eastern Daylight Time),Fri May 22 2020 08:33:21 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 15:04:30 GMT-0400 (Eastern Daylight Time),Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sun Jan 21 2024 03:00:00 GMT-0500 (Eastern Standard Time),128 Myricks St,,Bristol County,300.0,5000.0,2779.0,Berkley,Bristol,41.778329,-71.102131,Southeast and Cape,9/5/2023,"LMCC, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,11/2/2021,COMPLETE,MR283652,"208 Worcester Street, LLC",Southbridge,MA,1550.0,42.083672,-72.026601,208 Worcester Street,,Southbridge,MA,1550.0,POINT (-71.840209 42.329642),POINT (-72.026600 42.083672),208 Worcester Street,,Southbridge,MA,1550.0,84-4520061,MRN283652,Thu Aug 13 2020 11:50:53 GMT-0400 (Eastern Daylight Time),Fri Jul 31 2020 12:00:50 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,Fri Sep 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 12:10:21 GMT-0400 (Eastern Daylight Time),Thu Aug 20 2020 13:32:25 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 12:22:41 GMT-0400 (Eastern Daylight Time),Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Thu Jan 25 2024 03:00:00 GMT-0500 (Eastern Standard Time),208 Worcester St,,Worcester County,1500.0,10000.0,1550.0,Southbridge,Worcester,42.329642,-71.840209,Central MA,9/5/2023,"208 Worcester Street, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5864,"The Blue Jay Botanicals, Inc.",,,,,,198 Tremont Street,Suite 228,Boston,MA,2116.0,,,198 Tremont Street,Suite 228,Boston,MA,2116.0,83-2811584,PMDA5864,Tue Jun 29 2021 14:45:34 GMT-0400 (Eastern Daylight Time),Tue Jun 29 2021 11:13:57 GMT-0400 (Eastern Daylight Time),,True,,EE202121,APPROVED,EE202121,,,,,Minority-Owned Business | Woman-Owned Business | Not a DBE,,,,Mon Jun 07 2021 13:55:12 GMT-0400 (Eastern Daylight Time),Mon Jul 12 2021 11:53:35 GMT-0400 (Eastern Daylight Time),Mon Jul 12 2021 11:53:43 GMT-0400 (Eastern Daylight Time),Mon Jul 12 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,8/14/2023,"The Blue Jay Botanicals, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282378,"THE GRATEFUL MIND, LLC",Wellfleet,MA,2667.0,41.937145,-70.030423,15 BANK STREET,,WELLFLEET,MA,2667.0,POINT (-70.301811 41.698999),POINT (-70.030422 41.9371450),15 BANK STREET,,WELLFLEET,MA,2667.0,83-3574631,MRN282378,Wed Nov 10 2021 11:56:42 GMT-0500 (Eastern Standard Time),Fri Nov 27 2020 10:45:15 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,,Thu Feb 07 2019 12:08:30 GMT-0500 (Eastern Standard Time),Mon Nov 15 2021 16:48:36 GMT-0500 (Eastern Standard Time),Mon Feb 14 2022 16:26:42 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Feb 18 2024 03:00:00 GMT-0500 (Eastern Standard Time),15 Bank St,,Barnstable County,1500.0,10000.0,2667.0,Wellfleet,Barnstable,41.698999,-70.301811,Southeast and Cape,9/5/2023,"THE GRATEFUL MIND, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281798,Coyote Cannabis Corporation,Uxbridge,MA,1569.0,42.522074,-71.581724,56 Industrial Drive,Unit B,Uxbridge,MA,1569.0,POINT (-71.840209 42.329642),POINT (-71.581723 42.5220740),100 STATE STREET,9TH FLOOR,Boston,MA,2109.0,84-2420149,MPN281798,Wed Apr 15 2020 11:33:46 GMT-0400 (Eastern Daylight Time),Tue Mar 17 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 15:16:39 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,,Tue Nov 19 2019 13:56:17 GMT-0500 (Eastern Standard Time),Wed Apr 15 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 14:41:33 GMT-0400 (Eastern Daylight Time),Thu Jun 09 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Jul 09 2023 04:00:00 GMT-0400 (Eastern Daylight Time),160 Ayer Rd,Units 1 and 2,Worcester County,1500.0,10000.0,1569.0,Uxbridge,Worcester,42.329642,-71.840209,Central MA,9/5/2023,Coyote Cannabis Corporation,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103525,Green Speed Delivery LLC,,,,,,226 South Main Street,,Fall River,MA,2721.0,,,"226 South Main Street, Suite #6",,Fall River,MA,2721.0,87-0930605,PDOA103525,Wed Sep 08 2021 14:32:53 GMT-0400 (Eastern Daylight Time),Wed Sep 08 2021 09:32:51 GMT-0400 (Eastern Daylight Time),,True,,SE305147,,,,,,,Not a DBE,,,,Wed Jun 30 2021 15:19:30 GMT-0400 (Eastern Daylight Time),Mon Sep 20 2021 07:27:59 GMT-0400 (Eastern Daylight Time),Tue Sep 21 2021 07:28:21 GMT-0400 (Eastern Daylight Time),Tue Sep 21 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Sep 21 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,8/14/2023,Green Speed Delivery LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
