license_number,license_type,license_designation,business_legal_name,business_dba_name,license_status,premise_city,business_website,business_owner_name,licensing_authority_id,licensing_authority,premise_state,license_status_date,license_term,issue_date,expiration_date,business_structure,business_email,business_phone,activity,parcel_number,premise_street_address,id,business_image_url,data_refreshed_date,premise_latitude,premise_longitude,premise_county,premise_zip_code
AMF747,Manufacturing,Adult-Use,"Pine Tree Maine 4, Llc",Landrace Hash Co.,Active,Sanford,www.landracecanna.com,Lindsay Holden,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF747,,2023-07-01T00:00:00,43.4391627,-70.7742804,York County,USA
AMF748,Manufacturing,Adult-Use,Greentree Brands Llc,Zenia Cannabis Co,Active,Portland,https://www.zeniacannabisco.com/,Kate Anderson Limbos,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF748,,2023-07-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMF770,Manufacturing,Adult-Use,"Moments Peace Farm, Llc",Moment'S Peace Craft Cannabis,Active,Hollis Center,www.momentspeacefarm.com,P Joy R Cutrone,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF770,,2023-07-01T00:00:00,43.6346754,-70.62089739999999,York County,USA
AMF771,Manufacturing,Adult-Use,"Pot And Pan Manufacturing, Llc","Pot And Pan Manufacturing, Llc",Active,Portland,,"Pot And Pan, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF771,,2023-07-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMF806,Manufacturing,Adult-Use,Jar Co. Farms Lewiston Llc,Jar Cannabis Co.,Active,Lewiston,https://www.lewistonmaine.gov,Adam Platz,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF806,,2023-07-01T00:00:00,44.100351,-70.21477639999999,Androscoggin County,USA
AMF817,Manufacturing,Adult-Use,"The Stoned Moose, Llc","The Stoned Moose, Llc",Active,Bethel,www.bethelmaine.org,David Benharris,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF817,,2023-07-01T00:00:00,44.4044586,-70.7898806,Oxford County,USA
AMF821,Manufacturing,Adult-Use,"The Healing Community Labco, Llc",The Healing Community Medco,Active,Lewiston,www.thcmedco.com,Joseph Couture,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF821,,2023-07-01T00:00:00,44.100351,-70.21477639999999,Androscoggin County,USA
AMF822,Manufacturing,Adult-Use,"The Choclit Factory, Llc","The Choclit Factory, Llc",Active,Gardiner,,Eric Mcmaster,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF822,,2023-07-01T00:00:00,44.2300698,-69.77532219999999,Kennebec County,USA
AMF823,Manufacturing,Adult-Use,"Trich Town, Llc","Trich Town, Llc",Active,Portland,,Stephen Lebel,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF823,,2023-07-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMF826,Manufacturing,Adult-Use,"Sweet Dirt 2, Llc","Sweet Dirt 2, Llc",Active,Eliot,,Northeast Kind Holdings Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF826,,2023-07-01T00:00:00,43.1531427,-70.8000544,York County,USA
AMF838,Manufacturing,Adult-Use,"Stoner & Co., Llc","Stoner & Co., Llc",Active,Biddeford,www.stonerandco.com,Karleena Stoner,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF838,,2023-07-01T00:00:00,43.4925843,-70.45338439999999,York County,USA
AMF855,Manufacturing,Adult-Use,Sterling Extracts Llc,Dirigo Cannabis Manufacturing,Active,Lewiston,dirigocannabisme.com,Joseph Crateau,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF855,,2023-07-01T00:00:00,44.100351,-70.21477639999999,Androscoggin County,USA
AMF867,Manufacturing,Adult-Use,"Curaleaf Maine Adult Use, Inc.","Curaleaf Maine Adult Use, Inc.",Active,Biddeford,www.curaleaf.com,"Clf Maine, Inc.",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF867,,2023-07-01T00:00:00,43.4925843,-70.45338439999999,York County,USA
AMF871,Manufacturing,Adult-Use,"High Peak Edibles, Llc",High Peak Cannabis Co.,Active,Portland,,David Andrew Stephenson,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF871,,2023-07-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMF873,Manufacturing,Adult-Use,Baked Good Cannabis Co Llc,Baked Good Cannabis Co Llc,Pending Conditional,Winthrop,,,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF873,,2023-07-01T00:00:00,44.3050332,-69.9769721,Kennebec County,USA
AMF898,Manufacturing,Adult-Use,Warren Ave Af Llc,Atlantic Farms,Active,Portland,,"Atlantic Farms Management, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF898,,2023-07-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMF1120,Manufacturing,Adult-Use,"Lni, Llc",River Driver Cannabis Co.,Active,Brunswick,,"Stay Green, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1120,,2023-07-01T00:00:00,43.9140162,-69.9669961,Cumberland County,USA
AMF1124,Manufacturing,Adult-Use,Nova Farms Maine Llc,Nova Farms Maine Llc,Active,Thorndike,,Derek A. Ross,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1124,,2023-07-01T00:00:00,44.6029084,-69.236966,Waldo County,USA
AMF1129,Manufacturing,Adult-Use,"Local Leaf Manufacture, Llc","Local Leaf Manufacture, Llc",Conditional,Portland,,Robert Derrey,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1129,,2023-07-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMF1145,Manufacturing,Adult-Use,"Ktk Noyes Cultivation, Llc","Ktk Noyes Cultivation, Llc",Pending Conditional,Unknown,,Kyle Noyes,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1145,,2023-07-01T00:00:00,,,,
AMF1155,Manufacturing,Adult-Use,Room 5 Llc,O.G. Hydrofarms,Active,Detroit,,James W Nolan,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1155,,2023-07-01T00:00:00,44.7927823,-69.29601509999999,Somerset County,USA
AMF1160,Manufacturing,Adult-Use,Green Blossoms Llc,Emerald  Elevation,Active,Eliot,greenblossomsmaine.com,Julie Rene Cutting,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1160,,2023-07-01T00:00:00,43.1531427,-70.8000544,York County,USA
AMF1161,Manufacturing,Adult-Use,"Square One, Llc",Just Baked,Active,Lincoln,,Matthew Stormann,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1161,,2023-07-01T00:00:00,45.3622301,-68.5050006,Penobscot County,USA
AMF1166,Manufacturing,Adult-Use,"Sweet Dirt 2, Llc","Sweet Dirt 2, Llc",Active,Eliot,,Northeast Kind Holdings Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1166,,2023-07-01T00:00:00,43.1531427,-70.8000544,York County,USA
AMF1186,Manufacturing,Adult-Use,The Maine Lab Llc,The Maine Lab,Active,Scarborough,,Todd A. Gregory,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1186,,2023-07-01T00:00:00,43.5901974,-70.33449209999999,Cumberland County,USA
AMF1218,Manufacturing,Adult-Use,"Arcanna, Llc","Arcanna, Llc",Conditional,Unknown,,"Shell Road, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1218,,2023-07-01T00:00:00,,,,
AMF1226,Manufacturing,Adult-Use,"Nature'S Nectar, Llc","Nature'S Nectar, Llc",Pending Conditional,Unknown,,,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1226,,2023-07-01T00:00:00,,,,
AMF1227,Manufacturing,Adult-Use,Paul'S Boutique Nursery Llc,Paul'S Boutique Nursery Llc,Active,Windham,https://paulsboutiquenursery.com/home,Charles Shaw Dwight,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1227,,2023-07-01T00:00:00,43.7588577,-70.39870599999999,Cumberland County,USA
AMF1238,Manufacturing,Adult-Use,Firestorm Labs & Manufacturing,Firestorm Labs & Manufacturing,Active,Bangor,,Mohammed K Ibrahem,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1238,,2023-07-01T00:00:00,44.8016128,-68.7712257,Penobscot County,USA
AMF1242,Manufacturing,Adult-Use,"Cannanectar Canning Co., Llc","Cannanectar Canning Co., Llc",Active,Thomaston,,Downeaster Cannabis Holding Company Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1242,,2023-07-01T00:00:00,44.0789574,-69.1816955,Knox County,USA
AMF1250,Manufacturing,Adult-Use,"Curaleaf Maine Adult Use, Inc.","Curaleaf Maine Adult Use, Inc.",Active,Auburn,www.curaleaf.com,"Clf Maine, Inc.",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1250,,2023-07-01T00:00:00,44.0978509,-70.2311655,Androscoggin County,USA
AMF1254,Manufacturing,Adult-Use,"Great Falls Greenery, Llc",High Rollers Llc,Active,Mechanic Falls,,Tyler J Thayer,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1254,,2023-07-01T00:00:00,44.1117418,-70.3917985,Androscoggin County,USA
AMF1263,Manufacturing,Adult-Use,"1820 Brewing Company, Llc","1820 Brewing Company, Llc",Conditional,Portland,,Alan Fowler Lapoint,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1263,,2023-07-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMF1275,Manufacturing,Adult-Use,Upta Camp Edible Co Llc,Upta Camp Edible Co Llc,Active,Bowdoinham,,Scotty Ouellette,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1275,,2023-07-01T00:00:00,44.0091821,-69.8968927,Sagadahoc County,USA
AMF1276,Manufacturing,Adult-Use,"Le Kine Kitchen, Llc",Le Kine Kitchen,"Conditional, Jurisdiction Approved",Windham,,Mark Kazilionis,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1276,,2023-07-01T00:00:00,43.7588577,-70.39870599999999,Cumberland County,USA
AMF1280,Manufacturing,Adult-Use,Thompson Lake Cannabis Llc,Thompson Lake Cannabis Llc,Pending Conditional,Oxford,,Cch2 Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1280,,2023-07-01T00:00:00,44.1317459,-70.4931557,Oxford County,USA
AMF1295,Manufacturing,Adult-Use,"Norumbega Provisions, Llc","Norumbega Provisions, Llc",Conditional,Scarborough,,Chris Russell,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1295,,2023-07-01T00:00:00,43.5901974,-70.33449209999999,Cumberland County,USA
AMF1299,Manufacturing,Adult-Use,Squier'S Specialty Edibles Llc,Squier'S Specialty Edibles Llc,Active,Portland,https://www.squiersedibles.com/,Joel Johnson,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1299,,2023-07-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMF1306,Manufacturing,Adult-Use,"Green Truck Farms 5, Llc","Green Truck Farms 5, Llc",Active,Sanford,https://greentruckfarm.com/,Joshua Seymour,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1306,,2023-07-01T00:00:00,43.4391627,-70.7742804,York County,USA
AMF1309,Manufacturing,Adult-Use,The Hashery,The Hashery,Active,Windham,https://www.thehasheryme.com/,Margaret Terry,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1309,,2023-07-01T00:00:00,43.7588577,-70.39870599999999,Cumberland County,USA
AMF1311,Manufacturing,Adult-Use,"Hightech Labs, Llc","Hightech Labs, Llc",Active,Biddeford,hightechlabs.com,Paul Gelardi,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1311,,2023-07-01T00:00:00,43.4925843,-70.45338439999999,York County,USA
AMF1316,Manufacturing,Adult-Use,"Modern Dynamics Mfg, Llc","Modern Dynamics Mfg, Llc",Conditional,TBD,,"Sdsg Holdings, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1316,,2023-07-01T00:00:00,,,,
AMF1318,Manufacturing,Adult-Use,"Wellrick, Inc.",Canuvo,"Conditional, Jurisdiction Approved",Bridgton,,Glenn Peterson,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1318,,2023-07-01T00:00:00,44.0548021,-70.7128685,Cumberland County,USA
AMF1319,Manufacturing,Adult-Use,"Oxford Provisions, Llc",Alternative Essence Oxford,Conditional,Oxford,,Sean Bastin,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1319,,2023-07-01T00:00:00,44.1317459,-70.4931557,Oxford County,USA
AMF1323,Manufacturing,Adult-Use,"Hyperion Laboratories, Llc","Hyperion Laboratories, Llc",Conditional,Sanford,,Jamie Crumb,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1323,,2023-07-01T00:00:00,43.4391627,-70.7742804,York County,USA
AMF1325,Manufacturing,Adult-Use,"Grm 207, Llc","Grm 207, Llc","Conditional, Jurisdiction Approved",Auburn,,Jeffrey Nappi,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1325,,2023-07-01T00:00:00,44.0978509,-70.2311655,Androscoggin County,USA
AMF1326,Manufacturing,Adult-Use,Kind Farms Confections Llc,Kind Farms Confections Llc,Active,Eliot,,Jelal Jones,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1326,,2023-07-01T00:00:00,43.1531427,-70.8000544,York County,USA
AMF1332,Manufacturing,Adult-Use,"Third Shift Resin, Llc","Third Shift Resin, Llc",Conditional,Lewiston,,Ryan Philip Lynch,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1332,,2023-07-01T00:00:00,44.100351,-70.21477639999999,Androscoggin County,USA
AMF1335,Manufacturing,Adult-Use,"Pamolab, Llc","Pamolab, Llc",Active,Scarborough,www.pamolab.me,Joseph Albert,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1335,,2023-07-01T00:00:00,43.5901974,-70.33449209999999,Cumberland County,USA
AMF1337,Manufacturing,Adult-Use,"Hazy Hill Farms, Llc","Hazy Hill Farms, Llc",Active,Portland,,Renee Lohrey,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1337,,2023-07-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMF1344,Manufacturing,Adult-Use,Medible Delights Inc.,Medible Delights Inc.,Active,Lewiston,medibledelights.com,Nathalie Boucher,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1344,,2023-07-01T00:00:00,44.100351,-70.21477639999999,Androscoggin County,USA
AMF1346,Manufacturing,Adult-Use,"Lni, Llc",River Driver Cannabis Co,Conditional,Lisbon Falls,,Joseph Riddlesberger,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1346,,2023-07-01T00:00:00,44.0141255,-70.05791289999999,Androscoggin County,ME
AMF1348,Manufacturing,Adult-Use,"Obi Labs, Llc",Auraz Labs,Conditional,Eliot,,Nicholas J Delorey,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1348,,2023-07-01T00:00:00,43.1531427,-70.8000544,York County,USA
AMF1352,Manufacturing,Adult-Use,"Highly Satisfied, Llc","Highly Satisfied, Llc",Conditional,Georgetown,,Luccas Rousseau,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1352,,2023-07-01T00:00:00,43.8021196,-69.752359,Sagadahoc County,USA
AMF1362,Manufacturing,Adult-Use,"East Coast Cure, Llc","East Coast Cure, Llc",Pending Conditional,Bangor,,Dylan G. Proctor,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1362,,2023-07-01T00:00:00,44.8016128,-68.7712257,Penobscot County,USA
AMF1367,Manufacturing,Adult-Use,"Ledge Light, Llc","Ledge Light, Llc",Conditional,South Portland,,"Barnstable Holdings, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1367,,2023-07-01T00:00:00,43.6414716,-70.2408811,Cumberland County,USA
AMF1383,Manufacturing,Adult-Use,Aaa Pharmaceutical Alternatives,Aaa Labs,Conditional,Manchester,,Aaron Scalia,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1383,,2023-07-01T00:00:00,44.324513,-69.8603256,Kennebec County,USA
AMF1389,Manufacturing,Adult-Use,"Highly Cannaco Manufacturing, Llc","Highly Cannaco Manufacturing, Llc","Conditional, Jurisdiction Approved",Boothbay,,Jan Martin,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1389,,2023-07-01T00:00:00,43.8762865,-69.6337364,Lincoln County,USA
AMF1394,Manufacturing,Adult-Use,"Atlantis Distribution, Inc.","Atlantis Distribution, Inc.",Conditional,Portland,,Bayside Botanicals Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1394,,2023-07-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMF1395,Manufacturing,Adult-Use,Gram'S Place Llc,Grams Five And Dime Cannabis Co,"Conditional, Jurisdiction Approved",Newport,,Christina Avery,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1395,,2023-07-01T00:00:00,44.8370741,-69.28528589999999,Penobscot County,USA
AMF1397,Manufacturing,Adult-Use,"Elysium, Inc.",Main Street Canna,Conditional,Milo,,Hugo A. Benvenuto,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1397,,2023-07-01T00:00:00,45.2533339,-68.986263,Piscataquis County,USA
AMF1400,Manufacturing,Adult-Use,"Wildfire, Llc","Wildfire, Llc",Conditional,Waterville,,Joshua Napior,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1400,,2023-07-01T00:00:00,44.5520105,-69.6317121,Kennebec County,USA
AMF1401,Manufacturing,Adult-Use,"High Tide Edibles, Llc","High Tide Edibles, Llc",Conditional,Turner,,Susan Marie Thone,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1401,,2023-07-01T00:00:00,44.2564588,-70.2561671,Androscoggin County,USA
AMF1406,Manufacturing,Adult-Use,"Kender Farms, Inc.","Kender Farms, Inc.","Conditional, Jurisdiction Approved",Farmington,,Jacob Daku,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1406,,2023-07-01T00:00:00,44.67049979999999,-70.1512169,Franklin County,USA
AMF1407,Manufacturing,Adult-Use,"Kender Farms, Inc.","Kender Farms, Inc.","Conditional, Jurisdiction Approved",Farmington,,Jacob Daku,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1407,,2023-07-01T00:00:00,44.67049979999999,-70.1512169,Franklin County,USA
AMF1415,Manufacturing,Adult-Use,"Wellness Institute Of Portland, Llc","Wellness Institute Of Portland, Llc",Conditional,Monroe,,"Wellness Institute Holdings, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1415,,2023-07-01T00:00:00,44.6150724,-69.01809399999999,Waldo County,USA
AMF1417,Manufacturing,Adult-Use,Cured Llc,Cured Llc,"Conditional, Jurisdiction Approved",Fryeburg,,Thomas Fuller,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1417,,2023-07-01T00:00:00,44.0164329,-70.9806357,Oxford County,USA
AMF1418,Manufacturing,Adult-Use,"Treetop Crops Of Maine, Llc.","Treetop Crops Of Maine, Llc.",Conditional,Jay,,Mark Mancini,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1418,,2023-07-01T00:00:00,44.5039265,-70.2161924,Franklin County,USA
AMF1419,Manufacturing,Adult-Use,Brave Yogi Llc,Mother Earth'S Medicinals,Pending Conditional,Saco,,Jennifer Marie Morabito,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1419,,2023-07-01T00:00:00,43.5009176,-70.4428286,York County,USA
AMF1422,Manufacturing,Adult-Use,"Leaf Labs, Llc","Leaf Labs, Llc",Pending Conditional,Sanford,,Dylan Turner,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1422,,2023-07-01T00:00:00,43.4391627,-70.7742804,York County,USA
AMF1423,Manufacturing,Adult-Use,Koz We Can Llc,Budz Emporium,"Conditional, Jurisdiction Approved",Medway,,Ry Russell,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1423,,2023-07-01T00:00:00,45.6122644,-68.5298394,Penobscot County,USA
AMF1425,Manufacturing,Adult-Use,"Silver Therapeutics Manufacturing, Llc","Silver Therapeutics Manufacturing, Llc",Conditional,Brunswick,,"Silver Therapeutics Of Maine, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1425,,2023-07-01T00:00:00,43.9140162,-69.9669961,Cumberland County,USA
AMF1432,Manufacturing,Adult-Use,"Rugged Roots South, Llc","Rugged Roots South, Llc","Conditional, Jurisdiction Approved",Portland,,Sean Bowie,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1432,,2023-07-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMF1433,Manufacturing,Adult-Use,"Ktk Noyes Cultivation, Llc","Ktk Noyes Cultivation, Llc",Conditional,Scarborough,,Tucker Noyes,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1433,,2023-07-01T00:00:00,43.5901974,-70.33449209999999,Cumberland County,USA
AMF1440,Manufacturing,Adult-Use,Cultivators Unlimited Llc,Omg Cannabis Co,Pending Conditional,South Portland,,Cultivators Unlimited Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1440,,2023-07-01T00:00:00,43.6414716,-70.2408811,Cumberland County,USA
AMF1441,Manufacturing,Adult-Use,Full Spectrum Beverage Company,Full Spectrum Beverage Company,Pending Conditional,Gorham,,Jennifer Elizabeth Waters,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1441,,2023-07-01T00:00:00,43.67953139999999,-70.44422519999999,Cumberland County,USA
AMF1450,Manufacturing,Adult-Use,Clean Cannabis Llc,C.C. Distribution,"Conditional, Jurisdiction Approved",South Portland,,Patrick Mourmouras,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1450,,2023-07-01T00:00:00,43.6414716,-70.2408811,Cumberland County,USA
AMF1452,Manufacturing,Adult-Use,Route 2 G&M Llc,Brilliant Buds,Conditional,Bethel,,Mainly Holdings Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1452,,2023-07-01T00:00:00,44.4044586,-70.7898806,Oxford County,USA
AMF1455,Manufacturing,Adult-Use,Rl2 Llc,Rl2 Llc,Conditional,TBD,,Patrick Riley,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1455,,2023-07-01T00:00:00,,,,
AMF1460,Manufacturing,Adult-Use,"Egbw, Llc","Egbw, Llc",Conditional,Greenville,,Ember Gardens Holdings Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1460,,2023-07-01T00:00:00,45.45948629999999,-69.59058150000001,Piscataquis County,USA
AMF1465,Manufacturing,Adult-Use,"C+C Processing, Llc","C+C Processing, Llc",Conditional,Portland,,"Kb Consolidated, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1465,,2023-07-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMF1472,Manufacturing,Adult-Use,"Tree Line Cannabis Company, Llc","Tree Line Cannabis Company, Llc",Conditional,Lewiston,,Meghan Dabrosca Emery,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1472,,2023-07-01T00:00:00,44.100351,-70.21477639999999,Androscoggin County,USA
AMF1479,Manufacturing,Adult-Use,"Ugp, Llc",Firefly Organics,Conditional,Scarborough,,Leo Thomas Paquette,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1479,,2023-07-01T00:00:00,43.5901974,-70.33449209999999,Cumberland County,USA
AMF1481,Manufacturing,Adult-Use,Coastal Lab Llc,Coastal Lab Llc,Conditional,Scarborough,,Christopher Mcneil,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1481,,2023-07-01T00:00:00,43.5901974,-70.33449209999999,Cumberland County,USA
AMF1491,Manufacturing,Adult-Use,Havers Llc,Qualified Manufacture Llc,Conditional,Hallowell,,Akinyele Adams,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1491,,2023-07-01T00:00:00,44.2859022,-69.7908786,Kennebec County,USA
AMF1492,Manufacturing,Adult-Use,Core Empowerment Mep Llc,Core Empowerment Mep Llc,Pending Conditional,Scarborough,,Peri Higgins,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1492,,2023-07-01T00:00:00,43.5901974,-70.33449209999999,Cumberland County,USA
AMF1493,Manufacturing,Adult-Use,"Coastal Kitchen, Llc","Coastal Kitchen, Llc",Conditional,Scarborough,,Chris Mcniel,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1493,,2023-07-01T00:00:00,43.5901974,-70.33449209999999,Cumberland County,USA
AMF1494,Manufacturing,Adult-Use,Heathwood Company Llc,Kind & Co,Pending Conditional,Windham,,David Machesney,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMF1494,,2023-07-01T00:00:00,43.7588577,-70.39870599999999,Cumberland County,USA
AMS102,Store,Adult-Use,Origins Cannabis Company Llc,Origins Cannabis Company Llc,Active,Manchester,https://originsmaine.com,David A Vickers,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS102,,2023-07-01T00:00:00,44.324513,-69.8603256,Kennebec County,USA
AMS110,Store,Adult-Use,Sea Level Weed Co.,Sea Level Weed Co.,Active,Portland,,Sea Level Weed Co,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS110,,2023-07-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS117,Store,Adult-Use,Mystique Retail Llc,Mystique Of Maine,Active,Portland,,Christopher James Lefevre,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS117,,2023-07-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS124,Store,Adult-Use,"Northland Botanicals, Llc","Northland Botanicals, Llc",Active,Stratton,,"Green Alien Cannabis Company, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS124,,2023-07-01T00:00:00,45.1404965,-70.4382919,Franklin County,04982
AMS130,Store,Adult-Use,"Coast 2 Coast Extracts Retail #1, Llc",Sinsemilla South Portland,Pending Conditional,Portland,,,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS130,,2023-07-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS135,Store,Adult-Use,Seaweed Co.,Seaweed Co.,Active,South Portland,https://seaweedmaine.com/,Scott Howard,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS135,,2023-07-01T00:00:00,43.6414716,-70.2408811,Cumberland County,USA
